route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
625,FE,19267,STADIO              ,1,467,6251
625,FE,19268,STADIO              ,1,467,6251
625,FE,19269,STADIO              ,1,467,6251
104,FR,1927,VIA D. DELLA VERDURA,0,94,1040
625,FE,19270,STADIO              ,1,467,6251
625,FE,19271,STADIO              ,1,467,6251
625,FE,19272,STADIO              ,1,467,6251
625,FE,19273,STADIO              ,1,467,6251
625,FE,19274,STADIO              ,1,467,6251
625,FE,19275,STADIO              ,1,467,6251
625,FE,19276,STADIO              ,1,467,6251
625,FE,19277,STADIO              ,1,467,6251
625,FE,19278,STADIO              ,1,467,6251
625,FE,19279,STADIO              ,1,467,6251
104,FR,1928,VIA D. DELLA VERDURA,0,94,1040
625,FE,19280,STADIO              ,1,467,6251
625,FE,19281,STADIO              ,1,467,6251
625,FE,19282,STADIO              ,1,467,6251
625,FE,19283,STADIO              ,1,467,6251
625,FE,19284,STADIO              ,1,467,6251
625,FR,19285,STADIO              ,1,468,6251
625,FR,19286,STADIO              ,1,468,6251
625,FR,19287,STADIO              ,1,468,6251
625,FR,19288,STADIO              ,1,468,6251
625,FR,19289,STADIO              ,1,468,6251
104,FR,1929,VIA D. DELLA VERDURA,0,94,1040
625,FR,19290,STADIO              ,1,468,6251
625,FR,19291,STADIO              ,1,468,6251
625,FR,19292,STADIO              ,1,468,6251
625,FR,19293,STADIO              ,1,468,6251
625,FR,19294,STADIO              ,1,468,6251
625,FR,19295,STADIO              ,1,468,6251
625,FR,19296,STADIO              ,1,468,6251
625,FR,19297,STADIO              ,1,469,6251
625,FR,19298,STADIO              ,1,469,6251
625,FR,19299,STADIO              ,1,469,6251
104,FR,1930,VIA D. DELLA VERDURA,0,94,1040
625,FR,19300,STADIO              ,1,469,6251
625,FR,19301,STADIO              ,1,469,6251
625,FR,19302,STADIO              ,1,469,6251
625,FR,19303,STADIO              ,1,469,6251
625,FR,19304,STADIO              ,1,469,6251
625,FR,19305,STADIO              ,1,469,6251
625,FR,19306,STADIO              ,1,469,6251
625,FR,19307,STADIO              ,1,469,6251
625,FR,19308,STADIO              ,1,469,6251
625,FR,19309,STADIO              ,1,470,6251
104,FR,1931,VIA D. DELLA VERDURA,0,94,1040
625,FR,19310,STADIO              ,1,470,6251
625,FR,19311,STADIO              ,1,470,6251
625,FR,19312,STADIO              ,1,470,6251
625,FR,19313,STADIO              ,1,470,6251
625,FR,19314,STADIO              ,1,470,6251
625,FR,19315,STADIO              ,1,470,6251
625,FR,19316,STADIO              ,1,470,6251
625,FR,19317,STADIO              ,1,470,6251
625,FR,19318,STADIO              ,1,470,6251
625,FR,19319,STADIO              ,1,471,6251
104,FR,1932,VIA D. DELLA VERDURA,0,94,1040
625,FR,19320,STADIO              ,1,471,6251
625,FR,19321,STADIO              ,1,471,6251
625,FR,19322,STADIO              ,1,471,6251
625,FR,19323,STADIO              ,1,471,6251
625,FR,19324,STADIO              ,1,471,6251
625,FR,19325,STADIO              ,1,471,6251
625,FR,19326,STADIO              ,1,471,6251
625,FR,19327,STADIO              ,1,471,6251
625,FR,19328,STADIO              ,1,471,6251
625,FR,19329,STADIO              ,1,471,6251
104,FR,1933,VIA D. DELLA VERDURA,0,94,1040
625,FR,19330,STADIO              ,1,471,6251
104,FR,1934,VIA D. DELLA VERDURA,0,94,1040
104,FR,1936,VIA D. DELLA VERDURA,0,95,1040
104,FR,1937,VIA D. DELLA VERDURA,0,95,1040
645,FE,19371,STADIO              ,1,498,6451
645,FE,19372,STADIO              ,1,498,6451
645,FE,19373,STADIO              ,1,498,6451
645,FE,19374,STADIO              ,1,498,6451
645,FE,19375,STADIO              ,1,498,6451
645,FE,19376,STADIO              ,1,498,6451
645,FE,19377,STADIO              ,1,498,6451
645,FE,19378,STADIO              ,1,498,6451
645,FE,19379,STADIO              ,1,498,6451
104,FR,1938,VIA D. DELLA VERDURA,0,95,1040
645,FE,19380,STADIO              ,1,498,6451
645,FE,19381,STADIO              ,1,498,6451
645,FE,19382,STADIO              ,1,498,6451
645,FE,19383,STADIO              ,1,498,6451
645,FE,19384,STADIO              ,1,498,6451
645,FE,19385,STADIO              ,1,499,6451
645,FE,19386,STADIO              ,1,499,6451
645,FE,19387,STADIO              ,1,499,6451
645,FE,19388,STADIO              ,1,499,6451
645,FE,19389,STADIO              ,1,499,6451
104,FR,1939,VIA D. DELLA VERDURA,0,95,1040
645,FE,19390,STADIO              ,1,499,6451
645,FE,19391,STADIO              ,1,499,6451
645,FE,19392,STADIO              ,1,499,6451
645,FE,19393,STADIO              ,1,499,6451
645,FE,19394,STADIO              ,1,499,6451
645,FE,19395,STADIO              ,1,499,6451
645,FE,19396,STADIO              ,1,499,6451
645,FE,19397,STADIO              ,1,499,6451
645,FE,19398,STADIO              ,1,499,6451
645,FR,19399,STADIO              ,1,500,6451
104,FR,1940,VIA D. DELLA VERDURA,0,95,1040
645,FR,19400,STADIO              ,1,500,6451
645,FR,19401,STADIO              ,1,500,6451
645,FR,19402,STADIO              ,1,500,6451
645,FR,19403,STADIO              ,1,500,6451
645,FR,19404,STADIO              ,1,500,6451
645,FR,19405,STADIO              ,1,500,6451
645,FR,19406,STADIO              ,1,500,6451
645,FR,19407,STADIO              ,1,500,6451
645,FR,19408,STADIO              ,1,500,6451
645,FR,19409,STADIO              ,1,500,6451
104,FR,1941,VIA D. DELLA VERDURA,0,95,1040
645,FR,19410,STADIO              ,1,500,6451
645,FR,19411,STADIO              ,1,500,6451
645,FR,19412,STADIO              ,1,501,6451
645,FR,19413,STADIO              ,1,501,6451
645,FR,19414,STADIO              ,1,501,6451
645,FR,19415,STADIO              ,1,501,6451
645,FR,19416,STADIO              ,1,501,6451
645,FR,19417,STADIO              ,1,501,6451
645,FR,19418,STADIO              ,1,501,6451
645,FR,19419,STADIO              ,1,501,6451
104,FR,1942,VIA D. DELLA VERDURA,0,95,1040
645,FR,19420,STADIO              ,1,501,6451
645,FR,19421,STADIO              ,1,501,6451
645,FR,19422,STADIO              ,1,501,6451
645,FR,19423,STADIO              ,1,501,6451
645,FR,19424,STADIO              ,1,501,6451
104,FR,1943,VIA D. DELLA VERDURA,0,95,1040
104,FR,1944,VIA D. DELLA VERDURA,0,95,1040
104,FR,1945,VIA D. DELLA VERDURA,0,95,1040
104,FR,1946,VIA D. DELLA VERDURA,0,95,1040
104,FR,1947,VIA D. DELLA VERDURA,0,95,1040
675,FE,19473,STADIO              ,1,504,6751
675,FE,19474,STADIO              ,1,504,6751
675,FE,19475,STADIO              ,1,504,6751
675,FE,19476,STADIO              ,1,504,6751
675,FE,19477,STADIO              ,1,504,6751
675,FE,19478,STADIO              ,1,504,6751
675,FE,19479,STADIO              ,1,504,6751
104,FR,1948,VIA D. DELLA VERDURA,0,95,1040
675,FE,19480,STADIO              ,1,504,6751
675,FE,19481,STADIO              ,1,504,6751
675,FE,19482,STADIO              ,1,504,6751
675,FE,19483,STADIO              ,1,504,6751
675,FE,19484,STADIO              ,1,504,6751
675,FE,19485,STADIO              ,1,504,6751
675,FE,19486,STADIO              ,1,504,6751
675,FE,19487,STADIO              ,1,504,6751
675,FE,19488,STADIO              ,1,504,6751
675,FE,19489,STADIO              ,1,504,6751
104,FR,1949,VIA D. DELLA VERDURA,0,95,1040
675,FE,19490,STADIO              ,1,504,6751
675,FE,19491,STADIO              ,1,504,6751
675,FE,19492,STADIO              ,1,504,6751
675,FE,19493,STADIO              ,1,504,6751
675,FE,19494,STADIO              ,1,504,6751
675,FE,19495,STADIO              ,1,504,6751
675,FE,19496,STADIO              ,1,504,6751
675,FR,19497,STADIO              ,1,505,6751
675,FR,19498,STADIO              ,1,505,6751
675,FR,19499,STADIO              ,1,505,6751
104,FR,1950,VIA D. DELLA VERDURA,0,95,1040
675,FR,19500,STADIO              ,1,505,6751
675,FR,19501,STADIO              ,1,505,6751
675,FR,19502,STADIO              ,1,505,6751
675,FR,19503,STADIO              ,1,505,6751
675,FR,19504,STADIO              ,1,505,6751
675,FR,19505,STADIO              ,1,505,6751
675,FR,19506,STADIO              ,1,505,6751
675,FR,19507,STADIO              ,1,505,6751
675,FR,19508,STADIO              ,1,505,6751
675,FR,19509,STADIO              ,1,505,6751
675,FR,19510,STADIO              ,1,505,6751
675,FR,19511,STADIO              ,1,505,6751
675,FR,19512,STADIO              ,1,505,6751
675,FR,19513,STADIO              ,1,505,6751
675,FR,19514,STADIO              ,1,505,6751
675,FR,19515,STADIO              ,1,505,6751
675,FR,19516,STADIO              ,1,505,6751
675,FR,19517,STADIO              ,1,505,6751
675,FR,19518,STADIO              ,1,505,6751
675,FR,19519,STADIO              ,1,505,6751
675,FR,19520,STADIO              ,1,505,6751
675,FR,19521,STADIO              ,1,506,6751
675,FR,19522,STADIO              ,1,506,6751
675,FR,19523,STADIO              ,1,506,6751
675,FR,19524,STADIO              ,1,506,6751
675,FR,19525,STADIO              ,1,506,6751
675,FR,19526,STADIO              ,1,506,6751
675,FR,19527,STADIO              ,1,506,6751
675,FR,19528,STADIO              ,1,506,6751
675,FR,19529,STADIO              ,1,506,6751
675,FR,19530,STADIO              ,1,506,6751
675,FR,19531,STADIO              ,1,506,6751
675,FR,19532,STADIO              ,1,506,6751
675,FR,19533,STADIO              ,1,506,6751
675,FR,19534,STADIO              ,1,506,6751
675,FR,19535,STADIO              ,1,506,6751
675,FR,19536,STADIO              ,1,506,6751
675,FR,19537,STADIO              ,1,506,6751
675,FR,19538,STADIO              ,1,506,6751
675,FR,19539,STADIO              ,1,506,6751
675,FR,19540,STADIO              ,1,506,6751
675,FR,19541,STADIO              ,1,506,6751
675,FR,19542,STADIO              ,1,506,6751
675,FR,19543,STADIO              ,1,506,6751
675,FR,19544,STADIO              ,1,506,6751
704,FE,19609,CROCI               ,1,513,7041
704,FE,19610,CROCI               ,1,513,7041
704,FE,19611,CROCI               ,1,513,7041
704,FE,19612,CROCI               ,1,513,7041
704,FE,19613,CROCI               ,1,513,7041
704,FE,19614,CROCI               ,1,513,7041
704,FE,19615,CROCI               ,1,513,7041
704,FE,19616,CROCI               ,1,513,7041
704,FE,19617,CROCI               ,1,513,7041
704,FE,19618,CROCI               ,1,513,7041
704,FE,19619,CROCI               ,1,513,7041
704,FE,19620,CROCI               ,1,513,7041
704,FE,19621,CROCI               ,1,513,7041
704,FE,19622,CROCI               ,1,514,7041
704,FE,19623,CROCI               ,1,514,7041
704,FE,19624,CROCI               ,1,514,7041
704,FE,19625,CROCI               ,1,514,7041
704,FE,19626,CROCI               ,1,514,7041
704,FE,19627,CROCI               ,1,514,7041
704,FE,19628,CROCI               ,1,514,7041
704,FE,19629,CROCI               ,1,514,7041
704,FE,19630,CROCI               ,1,514,7041
704,FE,19631,CROCI               ,1,514,7041
704,FE,19632,CROCI               ,1,514,7041
704,FE,19633,CROCI               ,1,514,7041
704,FE,19634,CROCI               ,1,514,7041
704,FE,19635,CROCI               ,1,515,7041
704,FE,19636,CROCI               ,1,515,7041
704,FE,19637,CROCI               ,1,515,7041
704,FE,19638,CROCI               ,1,515,7041
704,FE,19639,CROCI               ,1,515,7041
704,FE,19640,CROCI               ,1,515,7041
704,FE,19641,CROCI               ,1,515,7041
704,FE,19642,CROCI               ,1,515,7041
704,FE,19643,CROCI               ,1,515,7041
704,FE,19644,CROCI               ,1,515,7041
704,FE,19645,CROCI               ,1,515,7041
704,FE,19646,CROCI               ,1,515,7041
704,FE,19647,CROCI               ,1,515,7041
704,FE,19648,CROCI               ,1,515,7041
704,FR,19649,CROCI               ,1,516,7041
704,FR,19650,CROCI               ,1,516,7041
704,FR,19651,CROCI               ,1,516,7041
704,FR,19652,CROCI               ,1,516,7041
704,FR,19653,CROCI               ,1,516,7041
704,FR,19654,CROCI               ,1,516,7041
704,FR,19655,CROCI               ,1,516,7041
704,FR,19656,CROCI               ,1,516,7041
704,FR,19657,CROCI               ,1,516,7041
704,FR,19658,CROCI               ,1,517,7041
704,FR,19659,CROCI               ,1,517,7041
704,FR,19660,CROCI               ,1,517,7041
704,FR,19661,CROCI               ,1,517,7041
704,FR,19662,CROCI               ,1,517,7041
704,FR,19663,CROCI               ,1,517,7041
704,FR,19664,CROCI               ,1,517,7041
704,FR,19665,CROCI               ,1,517,7041
704,FR,19666,CROCI               ,1,517,7041
704,FR,19667,CROCI               ,1,517,7041
704,FR,19668,CROCI               ,1,517,7041
704,FR,19669,CROCI               ,1,518,7041
704,FR,19670,CROCI               ,1,518,7041
704,FR,19671,CROCI               ,1,518,7041
704,FR,19672,CROCI               ,1,518,7041
704,FR,19673,CROCI               ,1,518,7041
704,FR,19674,CROCI               ,1,518,7041
704,FR,19675,CROCI               ,1,518,7041
704,FR,19676,CROCI               ,1,518,7041
704,FR,19677,CROCI               ,1,518,7041
704,FR,19678,CROCI               ,1,519,7041
704,FR,19679,CROCI               ,1,519,7041
704,FR,19680,CROCI               ,1,519,7041
704,FR,19681,CROCI               ,1,519,7041
704,FR,19682,CROCI               ,1,519,7041
704,FR,19683,CROCI               ,1,519,7041
704,FR,19684,CROCI               ,1,519,7041
704,FR,19685,CROCI               ,1,519,7041
704,FR,19686,CROCI               ,1,519,7041
721,FR,19714,PIAZZA CRISPI       ,1,521,7211
721,FR,19715,PIAZZA CRISPI       ,1,521,7211
721,FR,19716,PIAZZA CRISPI       ,1,521,7211
721,FR,19717,PIAZZA CRISPI       ,1,521,7211
721,FR,19718,PIAZZA CRISPI       ,1,521,7211
721,FR,19719,PIAZZA CRISPI       ,1,521,7211
721,FR,19720,PIAZZA CRISPI       ,1,521,7211
721,FR,19721,PIAZZA CRISPI       ,1,521,7211
721,FR,19722,PIAZZA CRISPI       ,1,521,7211
721,FR,19723,PIAZZA CRISPI       ,1,521,7211
721,FR,19724,PIAZZA CRISPI       ,1,521,7211
721,FR,19725,PIAZZA CRISPI       ,1,521,7211
721,FR,19726,PIAZZA CRISPI       ,1,521,7211
721,FR,19727,PIAZZA CRISPI       ,1,521,7211
721,FR,19728,PIAZZA CRISPI       ,1,521,7211
721,FR,19729,PIAZZA CRISPI       ,1,521,7211
721,FR,19730,PIAZZA CRISPI       ,1,521,7211
721,FR,19731,PIAZZA CRISPI       ,1,521,7211
721,FR,19732,PIAZZA CRISPI       ,1,521,7211
721,FR,19733,PIAZZA CRISPI       ,1,521,7211
721,FR,19734,PIAZZA CRISPI       ,1,521,7211
721,FR,19735,PIAZZA CRISPI       ,1,521,7211
721,FR,19736,PIAZZA CRISPI       ,1,521,7211
721,FR,19737,PIAZZA CRISPI       ,1,521,7211
721,FR,19738,PIAZZA CRISPI       ,1,522,7211
721,FR,19739,PIAZZA CRISPI       ,1,522,7211
721,FR,19740,PIAZZA CRISPI       ,1,522,7211
721,FR,19741,PIAZZA CRISPI       ,1,522,7211
721,FR,19742,PIAZZA CRISPI       ,1,522,7211
721,FR,19743,PIAZZA CRISPI       ,1,522,7211
721,FR,19744,PIAZZA CRISPI       ,1,522,7211
721,FR,19745,PIAZZA CRISPI       ,1,522,7211
721,FR,19746,PIAZZA CRISPI       ,1,522,7211
721,FR,19747,PIAZZA CRISPI       ,1,522,7211
721,FR,19748,PIAZZA CRISPI       ,1,522,7211
721,FR,19749,PIAZZA CRISPI       ,1,522,7211
721,FR,19750,PIAZZA CRISPI       ,1,522,7211
721,FR,19751,PIAZZA CRISPI       ,1,522,7211
721,FR,19752,PIAZZA CRISPI       ,1,522,7211
721,FR,19753,PIAZZA CRISPI       ,1,522,7211
721,FR,19754,PIAZZA CRISPI       ,1,522,7211
721,FR,19755,PIAZZA CRISPI       ,1,522,7211
721,FR,19756,PIAZZA CRISPI       ,1,522,7211
721,FR,19757,PIAZZA CRISPI       ,1,522,7211
721,FR,19758,PIAZZA CRISPI       ,1,522,7211
721,FR,19759,PIAZZA CRISPI       ,1,522,7211
721,FR,19760,PIAZZA CRISPI       ,1,522,7211
721,FR,19761,PIAZZA CRISPI       ,1,522,7211
721,FR,19762,PIAZZA CRISPI       ,1,522,7211
731,FE,19842,VERGINE MARIA       ,1,528,7311
731,FE,19843,VERGINE MARIA       ,1,528,7311
731,FE,19844,VERGINE MARIA       ,1,528,7311
731,FE,19845,VERGINE MARIA       ,1,528,7311
731,FE,19846,VERGINE MARIA       ,1,528,7311
731,FE,19847,VERGINE MARIA       ,1,528,7311
731,FE,19848,VERGINE MARIA       ,1,528,7311
731,FE,19849,VERGINE MARIA       ,1,528,7311
731,FE,19850,VERGINE MARIA       ,1,528,7311
731,FE,19851,VERGINE MARIA       ,1,528,7311
731,FE,19852,VERGINE MARIA       ,1,528,7311
731,FE,19853,VERGINE MARIA       ,1,528,7311
731,FE,19854,VERGINE MARIA       ,1,528,7311
731,FE,19855,VERGINE MARIA       ,1,528,7311
731,FE,19856,VERGINE MARIA       ,1,528,7311
731,FE,19857,VERGINE MARIA       ,1,528,7311
731,FE,19858,VERGINE MARIA       ,1,528,7311
731,FE,19859,VERGINE MARIA       ,1,529,7311
731,FE,19860,VERGINE MARIA       ,1,529,7311
731,FE,19861,VERGINE MARIA       ,1,529,7311
731,FE,19862,VERGINE MARIA       ,1,529,7311
731,FE,19863,VERGINE MARIA       ,1,529,7311
731,FE,19864,VERGINE MARIA       ,1,529,7311
731,FE,19865,VERGINE MARIA       ,1,529,7311
731,FE,19866,VERGINE MARIA       ,1,529,7311
731,FE,19867,VERGINE MARIA       ,1,529,7311
731,FE,19868,VERGINE MARIA       ,1,529,7311
731,FE,19869,VERGINE MARIA       ,1,529,7311
731,FE,19870,VERGINE MARIA       ,1,529,7311
731,FE,19871,VERGINE MARIA       ,1,529,7311
731,FE,19872,VERGINE MARIA       ,1,529,7311
731,FE,19873,VERGINE MARIA       ,1,529,7311
731,FE,19874,VERGINE MARIA       ,1,529,7311
731,FE,19875,VERGINE MARIA       ,1,529,7311
731,FE,19876,VERGINE MARIA       ,1,530,7311
731,FE,19877,VERGINE MARIA       ,1,530,7311
731,FE,19878,VERGINE MARIA       ,1,530,7311
731,FE,19879,VERGINE MARIA       ,1,530,7311
731,FE,19880,VERGINE MARIA       ,1,530,7311
731,FE,19881,VERGINE MARIA       ,1,530,7311
731,FE,19882,VERGINE MARIA       ,1,530,7311
731,FE,19883,VERGINE MARIA       ,1,530,7311
731,FE,19884,VERGINE MARIA       ,1,530,7311
731,FE,19885,VERGINE MARIA       ,1,530,7311
731,FE,19886,VERGINE MARIA       ,1,530,7311
731,FE,19887,VERGINE MARIA       ,1,530,7311
731,FE,19888,VERGINE MARIA       ,1,530,7311
731,FE,19889,VERGINE MARIA       ,1,530,7311
731,FE,19890,VERGINE MARIA       ,1,530,7311
731,FE,19891,VERGINE MARIA       ,1,530,7311
731,FE,19892,VERGINE MARIA       ,1,530,7311
731,FR,19893,VERGINE MARIA       ,1,531,7311
731,FR,19894,VERGINE MARIA       ,1,531,7311
731,FR,19895,VERGINE MARIA       ,1,531,7311
731,FR,19896,VERGINE MARIA       ,1,531,7311
731,FR,19897,VERGINE MARIA       ,1,531,7311
731,FR,19898,VERGINE MARIA       ,1,531,7311
731,FR,19899,VERGINE MARIA       ,1,531,7311
731,FR,19900,VERGINE MARIA       ,1,531,7311
731,FR,19901,VERGINE MARIA       ,1,531,7311
731,FR,19902,VERGINE MARIA       ,1,531,7311
731,FR,19903,VERGINE MARIA       ,1,531,7311
731,FR,19904,VERGINE MARIA       ,1,531,7311
731,FR,19905,VERGINE MARIA       ,1,531,7311
731,FR,19906,VERGINE MARIA       ,1,531,7311
731,FR,19907,VERGINE MARIA       ,1,531,7311
731,FR,19908,VERGINE MARIA       ,1,531,7311
731,FR,19909,VERGINE MARIA       ,1,532,7311
731,FR,19910,VERGINE MARIA       ,1,532,7311
731,FR,19911,VERGINE MARIA       ,1,532,7311
731,FR,19912,VERGINE MARIA       ,1,532,7311
731,FR,19913,VERGINE MARIA       ,1,532,7311
731,FR,19914,VERGINE MARIA       ,1,532,7311
731,FR,19915,VERGINE MARIA       ,1,532,7311
731,FR,19916,VERGINE MARIA       ,1,532,7311
731,FR,19917,VERGINE MARIA       ,1,532,7311
731,FR,19918,VERGINE MARIA       ,1,532,7311
731,FR,19919,VERGINE MARIA       ,1,532,7311
731,FR,19920,VERGINE MARIA       ,1,532,7311
731,FR,19921,VERGINE MARIA       ,1,532,7311
731,FR,19922,VERGINE MARIA       ,1,532,7311
731,FR,19923,VERGINE MARIA       ,1,532,7311
731,FR,19924,VERGINE MARIA       ,1,532,7311
731,FR,19925,VERGINE MARIA       ,1,533,7311
731,FR,19926,VERGINE MARIA       ,1,533,7311
731,FR,19927,VERGINE MARIA       ,1,533,7311
731,FR,19928,VERGINE MARIA       ,1,533,7311
731,FR,19929,VERGINE MARIA       ,1,533,7311
731,FR,19930,VERGINE MARIA       ,1,533,7311
731,FR,19931,VERGINE MARIA       ,1,533,7311
731,FR,19932,VERGINE MARIA       ,1,533,7311
731,FR,19933,VERGINE MARIA       ,1,533,7311
731,FR,19934,VERGINE MARIA       ,1,533,7311
731,FR,19935,VERGINE MARIA       ,1,533,7311
731,FR,19936,VERGINE MARIA       ,1,533,7311
731,FR,19937,VERGINE MARIA       ,1,533,7311
731,FR,19938,VERGINE MARIA       ,1,533,7311
731,FR,19939,VERGINE MARIA       ,1,534,7311
731,FR,19940,VERGINE MARIA       ,1,534,7311
731,FR,19941,VERGINE MARIA       ,1,534,7311
731,FR,19942,VERGINE MARIA       ,1,534,7311
731,FR,19943,VERGINE MARIA       ,1,534,7311
731,FR,19944,VERGINE MARIA       ,1,534,7311
731,FR,19945,VERGINE MARIA       ,1,534,7311
731,FR,19946,VERGINE MARIA       ,1,534,7311
731,FR,19947,VERGINE MARIA       ,1,534,7311
731,FR,19948,VERGINE MARIA       ,1,534,7311
731,FR,19949,VERGINE MARIA       ,1,534,7311
731,FR,19950,VERGINE MARIA       ,1,534,7311
731,FR,19951,VERGINE MARIA       ,1,534,7311
731,FR,19952,VERGINE MARIA       ,1,534,7311
731,FR,19953,VERGINE MARIA       ,1,534,7311
731,FR,19954,VERGINE MARIA       ,1,534,7311
ARANC,FE,20115,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20116,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20117,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20118,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20119,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20120,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20121,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20122,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20123,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20124,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20125,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20126,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20127,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20128,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20129,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20130,PORTA FELICE        ,1,574,ARANC1
ARANC,FE,20131,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20132,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20133,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20134,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20135,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20136,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20137,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20138,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20139,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20140,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20141,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20142,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20143,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20144,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20145,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20146,PORTA FELICE        ,1,575,ARANC1
ARANC,FE,20147,PORTA FELICE        ,1,576,ARANC1
ARANC,FE,20148,PORTA FELICE        ,1,576,ARANC1
ARANC,FE,20149,PORTA FELICE        ,1,576,ARANC1
ARANC,FE,20150,PORTA FELICE        ,1,576,ARANC1
ARANC,FE,20151,PORTA FELICE        ,1,576,ARANC1
ARANC,FE,20152,PORTA FELICE        ,1,576,ARANC1
ARANC,FE,20153,PORTA FELICE        ,1,576,ARANC1
ARANC,FE,20154,PORTA FELICE        ,1,576,ARANC1
ARANC,FE,20155,PORTA FELICE        ,1,576,ARANC1
ARANC,FE,20156,PORTA FELICE        ,1,576,ARANC1
ARANC,FE,20157,PORTA FELICE        ,1,576,ARANC1
ARANC,FE,20158,PORTA FELICE        ,1,576,ARANC1
ARANC,FE,20159,PORTA FELICE        ,1,576,ARANC1
106,FE,2016,STADIO              ,0,100,1060
ARANC,FE,20160,PORTA FELICE        ,1,576,ARANC1
ARANC,FE,20161,PORTA FELICE        ,1,576,ARANC1
ARANC,FE,20162,PORTA FELICE        ,1,576,ARANC1
ARANC,FE,20163,PORTA FELICE        ,1,577,ARANC1
ARANC,FE,20164,PORTA FELICE        ,1,577,ARANC1
ARANC,FE,20165,PORTA FELICE        ,1,577,ARANC1
ARANC,FE,20166,PORTA FELICE        ,1,577,ARANC1
ARANC,FE,20167,PORTA FELICE        ,1,577,ARANC1
ARANC,FE,20168,PORTA FELICE        ,1,577,ARANC1
ARANC,FE,20169,PORTA FELICE        ,1,577,ARANC1
106,FE,2017,STADIO              ,0,100,1060
ARANC,FE,20170,PORTA FELICE        ,1,577,ARANC1
ARANC,FE,20171,PORTA FELICE        ,1,577,ARANC1
ARANC,FE,20172,PORTA FELICE        ,1,577,ARANC1
ARANC,FE,20173,PORTA FELICE        ,1,577,ARANC1
ARANC,FE,20174,PORTA FELICE        ,1,577,ARANC1
ARANC,FE,20175,PORTA FELICE        ,1,577,ARANC1
ARANC,FE,20176,PORTA FELICE        ,1,577,ARANC1
ARANC,FE,20177,PORTA FELICE        ,1,577,ARANC1
ARANC,FE,20178,PORTA FELICE        ,1,577,ARANC1
ARANC,FE,20179,PORTA FELICE        ,1,578,ARANC1
106,FE,2018,STADIO              ,0,100,1060
ARANC,FE,20180,PORTA FELICE        ,1,578,ARANC1
ARANC,FE,20181,PORTA FELICE        ,1,578,ARANC1
ARANC,FE,20182,PORTA FELICE        ,1,578,ARANC1
ARANC,FE,20183,PORTA FELICE        ,1,578,ARANC1
ARANC,FE,20184,PORTA FELICE        ,1,578,ARANC1
ARANC,FE,20185,PORTA FELICE        ,1,578,ARANC1
ARANC,FE,20186,PORTA FELICE        ,1,578,ARANC1
ARANC,FE,20187,PORTA FELICE        ,1,578,ARANC1
ARANC,FE,20188,PORTA FELICE        ,1,578,ARANC1
ARANC,FE,20189,PORTA FELICE        ,1,578,ARANC1
106,FE,2019,STADIO              ,0,100,1060
ARANC,FE,20190,PORTA FELICE        ,1,578,ARANC1
ARANC,FE,20191,PORTA FELICE        ,1,578,ARANC1
ARANC,FE,20192,PORTA FELICE        ,1,578,ARANC1
ARANC,FE,20193,PORTA FELICE        ,1,578,ARANC1
ARANC,FE,20194,PORTA FELICE        ,1,578,ARANC1
ARANC,FR,20195,PORTA FELICE        ,1,579,ARANC1
ARANC,FR,20196,PORTA FELICE        ,1,579,ARANC1
ARANC,FR,20197,PORTA FELICE        ,1,579,ARANC1
ARANC,FR,20198,PORTA FELICE        ,1,579,ARANC1
ARANC,FR,20199,PORTA FELICE        ,1,579,ARANC1
106,FE,2020,STADIO              ,0,100,1060
ARANC,FR,20200,PORTA FELICE        ,1,579,ARANC1
ARANC,FR,20201,PORTA FELICE        ,1,579,ARANC1
